arvore,nomes,altura,dap
20069,catigua-vermelho,38,20
20070,catigua-vermelho,32,19
20071,catigua-vermelho,32,10
20072,catigua-vermelho,39,13
20073,catigua-vermelho,40,14
20074,catigua-vermelho,33,20
20075,catigua-vermelho,37,12
20076,catigua-vermelho,39,17
20077,catigua-vermelho,30,16
20078,catigua-vermelho,36,11
20079,catigua-vermelho,31,10
20080,catigua-vermelho,30,10
20081,catigua-vermelho,32,20
20082,catigua-vermelho,37,15
20083,catigua-vermelho,34,20
20084,catigua-vermelho,37,14
20085,catigua-vermelho,37,14
20086,catigua-vermelho,35,19
20087,catigua-vermelho,38,15
20088,catigua-vermelho,31,13
20089,catigua-vermelho,38,16
20090,catigua-vermelho,36,16
20091,catigua-vermelho,35,17
20092,catigua-vermelho,30,10
20093,catigua-vermelho,35,17
20094,catigua-vermelho,32,17
20095,catigua-vermelho,35,18
20096,catigua-vermelho,30,14
20097,catigua-vermelho,32,14
20098,catigua-vermelho,40,14
20099,catigua-vermelho,36,18
20100,catigua-vermelho,38,20
20101,catigua-vermelho,34,13
20102,catigua-vermelho,34,18
20103,catigua-vermelho,40,13
20104,catigua-vermelho,33,16
20105,catigua-vermelho,40,17
20106,catigua-vermelho,32,19
20107,catigua-vermelho,31,14
20108,catigua-vermelho,34,12
20109,catigua-vermelho,31,20
20110,catigua-vermelho,33,14
20111,catigua-vermelho,30,15
20112,catigua-vermelho,32,18
20113,catigua-vermelho,33,19
20114,catigua-vermelho,35,12
20115,catigua-vermelho,39,17
20116,catigua-vermelho,32,20
20117,catigua-vermelho,34,14
20118,catigua-vermelho,40,17
20119,catigua-vermelho,40,13
20120,catigua-vermelho,37,11
20121,catigua-vermelho,34,19
20122,catigua-vermelho,34,18
20123,catigua-vermelho,32,19
20124,catigua-vermelho,34,18
20125,catigua-vermelho,33,18
20126,catigua-vermelho,36,18
20127,catigua-vermelho,38,19
20128,catigua-vermelho,32,14
20129,catigua-vermelho,38,18
20130,catigua-vermelho,30,14
20131,catigua-vermelho,32,15
20132,catigua-vermelho,39,18
20133,catigua-vermelho,32,11
20134,catigua-vermelho,36,14
20135,catigua-vermelho,39,11
20136,catigua-vermelho,33,14
20137,catigua-vermelho,37,15
20138,catigua-vermelho,36,15
20139,catigua-vermelho,35,16
20140,catigua-vermelho,31,20
20141,catigua-vermelho,34,17
20142,catigua-vermelho,37,16
20143,catigua-vermelho,31,18
20144,catigua-vermelho,33,10
20145,catigua-vermelho,36,14
20146,catigua-vermelho,40,16
20147,catigua-vermelho,37,18
20148,catigua-vermelho,30,19
20149,catigua-vermelho,32,15
20150,catigua-vermelho,39,10
20151,catigua-vermelho,40,17
20152,catigua-vermelho,31,10
20153,catigua-vermelho,33,17
20154,catigua-vermelho,34,10
20155,baga-de-morcego,14,5
20156,baga-de-morcego,15,6
20157,baga-de-morcego,19,4
20158,baga-de-morcego,18,5
20159,baga-de-morcego,19,4
20160,baga-de-morcego,17,3
20161,baga-de-morcego,10,4
20162,baga-de-morcego,20,3
20163,baga-de-morcego,20,4
20164,baga-de-morcego,12,4
20165,baga-de-morcego,20,6
20166,baga-de-morcego,17,6
20167,baga-de-morcego,15,4
20168,baga-de-morcego,19,5
20169,baga-de-morcego,11,4
20170,baga-de-morcego,10,4
20171,baga-de-morcego,16,6
20172,baga-de-morcego,19,4
20173,baga-de-morcego,18,5
20174,baga-de-morcego,18,3
20175,baga-de-morcego,17,4
20176,baga-de-morcego,11,5
20177,baga-de-morcego,10,5
20178,baga-de-morcego,19,4
20179,baga-de-morcego,19,6
20180,baga-de-morcego,18,3
20181,baga-de-morcego,18,4
20182,baga-de-morcego,16,5
20183,baga-de-morcego,16,5
20184,baga-de-morcego,13,4
20185,baga-de-morcego,10,4
20186,baga-de-morcego,14,3
20187,baga-de-morcego,16,6
20188,baga-de-morcego,13,3
20189,baga-de-morcego,19,4
20190,baga-de-morcego,11,3
20191,baga-de-morcego,18,5
20192,baga-de-morcego,18,5
20193,baga-de-morcego,13,5
20194,baga-de-morcego,14,3
20195,baga-de-morcego,19,3
20196,baga-de-morcego,13,5
20197,baga-de-morcego,10,4
20198,baga-de-morcego,11,5
20199,baga-de-morcego,14,3
20200,baga-de-morcego,12,5
20201,baga-de-morcego,14,5
20202,baga-de-morcego,11,6
20203,baga-de-morcego,20,5
20204,baga-de-morcego,15,3
20205,baga-de-morcego,11,3
20206,baga-de-morcego,20,4
20207,baga-de-morcego,17,4
20208,baga-de-morcego,10,3
20209,baga-de-morcego,13,5
20210,baga-de-morcego,19,4
20211,baga-de-morcego,16,4
20212,baga-de-morcego,16,3
20213,baga-de-morcego,12,4
20214,baga-de-morcego,14,4
20215,baga-de-morcego,16,4
20216,baga-de-morcego,10,6
20217,baga-de-morcego,12,4
20218,baga-de-morcego,17,3
20219,baga-de-morcego,20,5
20220,baga-de-morcego,19,6
20221,baga-de-morcego,13,6
20222,baga-de-morcego,11,4
20223,baga-de-morcego,17,3
20224,baga-de-morcego,14,6
20225,baga-de-morcego,15,3
20226,baga-de-morcego,15,4
20227,baga-de-morcego,11,3
20228,baga-de-morcego,18,6
20229,baga-de-morcego,17,3
20230,baga-de-morcego,14,4
20231,baga-de-morcego,17,3
20232,baga-de-morcego,16,6
20233,baga-de-morcego,14,5
20234,baga-de-morcego,20,5
20235,baga-de-morcego,20,6
20236,baga-de-morcego,18,4
20237,baga-de-morcego,16,6
20238,baga-de-morcego,15,3
20239,baga-de-morcego,10,5
20240,baga-de-morcego,15,4
20241,baga-de-morcego,13,6
20242,baga-de-morcego,10,3
20243,baga-de-morcego,13,3
20244,baga-de-morcego,16,6
20245,baga-de-morcego,18,5
20246,baga-de-morcego,13,6
20247,baga-de-morcego,18,5
20248,baga-de-morcego,17,4
20249,baga-de-morcego,11,6
20250,baga-de-morcego,18,3
20251,baga-de-morcego,15,3
20252,baga-de-morcego,18,5
20253,baga-de-morcego,14,4
20254,baga-de-morcego,12,4
20255,baga-de-morcego,18,4
20256,baga-de-morcego,17,5
20257,baga-de-morcego,20,4
20258,baga-de-morcego,11,6
20259,baga-de-morcego,20,3
20260,baga-de-morcego,14,5
20261,baga-de-morcego,17,4
20262,baga-de-morcego,19,3
20263,baga-de-morcego,15,3
20264,baga-de-morcego,13,4
20265,baga-de-morcego,15,5
20266,baga-de-morcego,17,4
20267,baga-de-morcego,20,6
20268,baga-de-morcego,13,5
20269,baga-de-morcego,19,6
20270,baga-de-morcego,16,3
20271,baga-de-morcego,15,4
20272,baga-de-morcego,10,4
20273,baga-de-morcego,18,5
20274,baga-de-morcego,19,6
20275,baga-de-morcego,12,3
20276,baga-de-morcego,17,4
20277,baga-de-morcego,17,4
20278,baga-de-morcego,13,5
20279,baga-de-morcego,19,3
20280,baga-de-morcego,19,6
20281,baga-de-morcego,14,5
20282,baga-de-morcego,10,6
20283,baga-de-morcego,12,6
20284,baga-de-morcego,20,5
20285,baga-de-morcego,14,3
20286,baga-de-morcego,18,6
20287,baga-de-morcego,17,3
20288,baga-de-morcego,19,6
20289,baga-de-morcego,14,5
20290,baga-de-morcego,12,5
20291,baga-de-morcego,13,4
20292,baga-de-morcego,14,4
20293,baga-de-morcego,18,3
20294,baga-de-morcego,19,6
20295,baga-de-morcego,16,3
20296,baga-de-morcego,10,4
20297,baga-de-morcego,15,4
20298,baga-de-morcego,12,5
20299,baga-de-morcego,10,5
20300,figueira,315,35
20301,figueira,347,39
20302,figueira,302,33
20303,figueira,312,30
20304,figueira,328,33
20305,figueira,314,30
20306,figueira,348,37
20307,figueira,326,32
20308,figueira,326,40
20309,figueira,320,31
20310,figueira,321,30
20311,figueira,321,34
20312,figueira,349,30
20313,figueira,329,39
20314,figueira,321,35
20315,figueira,328,38
20316,figueira,301,30
20317,figueira,332,36
20318,figueira,319,36
20319,figueira,317,30
20320,figueira,309,39
20321,figueira,326,31
20322,figueira,310,38
20323,figueira,350,31
20324,figueira,346,34
20325,figueira,305,33
20326,figueira,300,38
20327,figueira,338,33
20328,figueira,337,31
20329,figueira,311,38
20330,figueira,329,38
20331,figueira,317,36
20332,figueira,348,37
20333,figueira,347,32
20334,figueira,306,30
20335,figueira,304,36
20336,figueira,347,37
20337,figueira,312,31
20338,figueira,312,32
20339,figueira,327,38
20340,figueira,333,36
20341,figueira,350,31
20342,figueira,337,35
20343,figueira,350,39
20344,figueira,301,40
20345,figueira,312,33
20346,figueira,314,32
20347,figueira,306,36
20348,figueira,311,40
20349,figueira,314,36
20350,figueira,335,30
20351,figueira,306,30
20352,figueira,346,36
20353,figueira,309,31
20354,figueira,338,34
20355,figueira,342,33
20356,figueira,301,35
20357,figueira,341,31
20358,figueira,341,37
20359,figueira,308,35
20360,figueira,311,40
20361,figueira,327,35
20362,figueira,301,32
20363,figueira,323,31
20364,figueira,309,33
20365,figueira,347,38
20366,figueira,336,35
20367,figueira,343,40
20368,figueira,310,31
20369,figueira,301,36
20370,figueira,307,34
20371,figueira,321,36
20372,figueira,323,37
20373,figueira,306,39
20374,figueira,315,35
20375,figueira,342,35
20376,figueira,338,31
20377,figueira,333,35
20378,figueira,308,37
20379,figueira,326,33
20380,figueira,303,31
20381,figueira,343,40
20382,figueira,311,40
20383,figueira,317,36
20384,figueira,329,33
20385,figueira,306,33
20386,figueira,312,31
20387,figueira,318,31
20388,figueira,333,39
20389,figueira,348,40
20390,figueira,330,36
20391,figueira,327,33
20392,figueira,338,30
20393,figueira,306,30
20394,figueira,329,37
20395,figueira,334,32
20396,figueira,341,31
20397,figueira,338,37
20398,figueira,303,33
20399,figueira,315,38
20400,figueira,300,31
20401,figueira,304,39
20402,figueira,311,37
20403,figueira,317,30
20404,figueira,332,40
20405,figueira,340,33
20406,figueira,301,37
20407,figueira,322,36
20408,figueira,335,40
20409,figueira,343,34
20410,figueira,321,38
20411,figueira,326,37
20412,figueira,343,35
20413,figueira,309,32
20414,figueira,328,34
20415,figueira,316,39
20416,figueira,302,39
20417,figueira,307,31
20418,figueira,302,37
20419,figueira,318,39
20420,figueira,343,32
20421,figueira,324,33
20422,figueira,302,40
20423,figueira,306,34
20424,figueira,337,35
20425,figueira,337,38
20426,figueira,344,37
20427,figueira,305,31
20428,figueira,321,36
20429,figueira,342,34
20430,figueira,325,40
20431,figueira,306,33
20432,figueira,312,31
20433,figueira,323,38
20434,figueira,347,38
20435,figueira,309,40
20436,figueira,307,32
20437,figueira,343,38
20438,figueira,336,30
20439,figueira,332,35
20440,figueira,322,36
20441,figueira,321,33
20442,figueira,334,30
20443,figueira,323,39
20444,figueira,350,30
20445,figueira,347,35
20446,figueira,326,36
20447,figueira,319,40
20448,figueira,300,37
20449,figueira,345,35
20450,figueira-branca,172,19
20451,figueira-branca,175,16
20452,figueira-branca,173,14
20453,figueira-branca,176,16
20454,figueira-branca,177,20
20455,figueira-branca,174,17
20456,figueira-branca,179,14
20457,figueira-branca,177,14
20458,figueira-branca,173,20
20459,figueira-branca,172,14
20460,figueira-branca,172,16
20461,figueira-branca,176,14
20462,figueira-branca,176,18
20463,figueira-branca,178,14
20464,figueira-branca,175,20
20465,figueira-branca,172,17
20466,figueira-branca,175,18
20467,figueira-branca,173,16
20468,figueira-branca,173,15
20469,figueira-branca,175,15
20470,figueira-branca,177,15
20471,figueira-branca,172,18
20472,figueira-branca,175,17
20473,figueira-branca,172,19
20474,figueira-branca,179,18
20475,figueira-branca,179,14
20476,figueira-branca,172,16
20477,figueira-branca,178,17
20478,figueira-branca,180,17
20479,figueira-branca,176,15
20480,figueira-branca,180,16
20481,figueira-branca,173,14
20482,figueira-branca,178,20
20483,figueira-branca,174,18
20484,figueira-branca,175,20
20485,figueira-branca,174,17
20486,figueira-branca,178,20
20487,figueira-branca,177,16
20488,figueira-branca,172,15
20489,figueira-branca,180,17
20490,figueira-branca,179,17
20491,figueira-branca,179,18
20492,figueira-branca,179,16
20493,figueira-branca,179,14
20494,figueira-branca,176,16
20495,figueira-branca,180,14
20496,figueira-branca,180,18
20497,figueira-branca,179,16
20498,figueira-branca,172,19
20499,figueira-branca,174,14
20500,figueira-branca,175,16
20501,figueira-branca,177,18
20502,figueira-branca,172,20
20503,figueira-branca,180,16
20504,figueira-branca,179,15
20505,figueira-branca,172,20
20506,figueira-branca,180,19
20507,figueira-branca,180,20
20508,figueira-branca,174,16
20509,figueira-branca,178,17
20510,figueira-branca,176,15
20511,figueira-branca,175,14
20512,figueira-branca,175,17
20513,figueira-branca,179,16
20514,figueira-branca,172,15
20515,figueira-branca,173,15
20516,figueira-branca,179,19
20517,figueira-branca,178,18
20518,figueira-branca,173,20
20519,figueira-branca,178,14
20520,figueira-branca,178,14
20521,figueira-branca,180,14
20522,figueira-branca,180,17
20523,figueira-branca,179,18
20524,figueira-branca,173,15
20525,figueira-branca,172,16
20526,figueira-branca,172,18
20527,figueira-branca,179,18
20528,figueira-branca,174,18
20529,figueira-branca,179,17
20530,figueira-branca,177,15
20531,figueira-branca,179,14
20532,figueira-branca,172,20
20533,figueira-branca,180,19
20534,figueira-branca,179,16
20535,figueira-branca,174,20
20536,figueira-branca,180,17
20537,figueira-branca,173,16
20538,figueira-branca,177,20
20539,figueira-branca,180,14
20540,figueira-branca,174,17
20541,figueira-branca,180,19
20542,figueira-branca,180,18
20543,figueira-branca,173,19
20544,figueira-branca,180,14
20545,figueira-branca,178,18
20546,figueira-branca,179,15
20547,figueira-branca,172,14
20548,figueira-branca,174,18
20549,figueira-branca,178,15
20550,figueira-branca,172,20
20551,figueira-branca,178,18
20552,figueira-branca,173,17
20553,figueira-branca,174,18
20554,figueira-branca,177,20
20555,figueira-branca,172,18
20556,figueira-branca,172,16
20557,figueira-branca,179,20
20558,figueira-branca,178,20
20559,figueira-branca,175,16
20560,figueira-branca,176,17
20561,figueira-branca,176,18
20562,figueira-branca,179,16
20563,figueira-branca,176,20
20564,figueira-branca,178,16
20565,figueira-grande,143,11
20566,figueira-grande,126,18
20567,figueira-grande,152,16
20568,figueira-grande,90,18
20569,figueira-grande,136,11
20570,figueira-grande,149,18
20571,figueira-grande,97,18
20572,figueira-grande,129,19
20573,figueira-grande,174,13
20574,figueira-grande,130,19
20575,figueira-grande,90,12
20576,figueira-grande,98,10
20577,figueira-grande,98,17
20578,figueira-grande,167,18
20579,figueira-grande,162,17
20580,figueira-grande,123,14
20581,figueira-grande,147,15
20582,figueira-grande,163,10
20583,figueira-grande,172,15
20584,figueira-grande,165,15
20585,figueira-grande,152,16
20586,figueira-grande,160,17
20587,figueira-grande,105,14
20588,figueira-grande,136,14
20589,figueira-grande,169,14
20590,figueira-grande,175,14
20591,figueira-grande,142,12
20592,figueira-grande,147,20
20593,figueira-grande,162,19
20594,figueira-grande,148,12
20595,figueira-grande,129,19
20596,figueira-grande,136,15
20597,figueira-grande,120,10
20598,figueira-grande,137,10
20599,figueira-grande,106,13
20600,figueira-grande,172,11
20601,figueira-grande,133,11
20602,figueira-grande,141,20
20603,figueira-grande,102,18
20604,figueira-grande,111,19
20605,figueira-grande,124,18
20606,figueira-grande,167,14
20607,figueira-grande,121,16
20608,figueira-grande,176,18
20609,figueira-grande,145,17
20610,figueira-grande,173,19
20611,figueira-grande,162,13
20612,figueira-grande,114,20
20613,figueira-grande,117,15
20614,figueira-grande,171,12
20615,figueira-grande,130,15
20616,figueira-grande,95,14
20617,figueira-grande,167,11
20618,figueira-grande,103,20
20619,figueira-grande,163,17
20620,figueira-grande,109,16
20621,figueira-grande,108,19
20622,figueira-grande,153,14
20623,figueira-grande,131,11
20624,figueira-grande,178,17
20625,figueira-grande,153,11
20626,figueira-grande,148,19
20627,figueira-grande,135,12
20628,figueira-grande,107,12
20629,figueira-grande,172,13
20630,figueira-grande,119,18
20631,figueira-grande,180,17
20632,figueira-grande,144,16
20633,figueira-grande,94,18
20634,figueira-grande,106,10
20635,figueira-grande,114,11
20636,figueira-grande,117,14
20637,figueira-grande,152,15
20638,figueira-grande,136,18
20639,figueira-grande,175,11
20640,figueira-grande,102,15
20641,figueira-grande,125,14
20642,figueira-grande,180,18
20643,figueira-grande,116,18
20644,figueira-grande,146,14
20645,figueira-grande,153,16
20646,figueira-grande,118,17
20647,figueira-grande,104,14
20648,figueira-grande,153,10
20649,figueira-grande,126,13
20650,figueira-grande,113,17
20651,figueira-grande,138,20
20652,figueira-grande,144,13
20653,figueira-grande,147,11
20654,figueira-grande,138,13
20655,figueira-grande,91,19
20656,figueira-grande,171,20
20657,figueira-grande,122,16
20658,figueira-grande,121,18
20659,figueira-grande,137,12
20660,figueira-grande,138,11
20661,figueira-grande,124,17
20662,figueira-grande,155,20
20663,figueira-grande,163,10
20664,figueira-grande,178,14
20665,figueira-grande,155,19
20666,figueira-grande,138,12
20667,figueira-grande,129,16
20668,figueira-grande,180,18
20669,figueira-grande,109,13
20670,figueira-grande,125,16
20671,figueira-grande,142,16
20672,figueira-grande,135,10
20673,figueira-grande,137,20
20674,figueira-grande,150,16
20675,figueira-grande,121,15
20676,figueira-grande,146,11
20677,figueira-grande,139,20
20678,figueira-grande,109,15
20679,figueira-grande,93,11
20680,figueira-grande,144,14
20681,figueira-grande,140,15
20682,figueira-grande,163,20
20683,figueira-grande,157,20
20684,figueira-grande,158,10
20685,figueira-grande,103,17
20686,figueira-grande,174,17
20687,figueira-grande,166,20
20688,figueira-grande,145,20
20689,figueira-grande,178,15
20690,figueira-grande,178,18
20691,figueira-grande,176,20
20692,figueira-grande,152,14
20693,figueira-grande,148,19
20694,figueira-grande,100,16
20695,figueira-grande,178,12
20696,figueira-grande,131,14
20697,figueira-grande,127,18
20698,figueira-grande,154,20
20699,figueira-grande,118,16
20700,figueira-grande,171,20
20701,figueira-grande,179,17
20702,figueira-grande,177,16
20703,figueira-grande,133,11
20704,figueira-grande,133,13
20705,figueira-grande,119,10
20706,figueira-grande,178,16
20707,figueira-grande,109,14
20708,figueira-grande,158,11
20709,figueira-grande,131,10
20710,figueira-grande,95,14
20711,figueira-grande,162,13
20712,figueira-grande,158,20
20713,figueira-grande,94,13
20714,figueira-grande,149,14
20715,figueira-grande,153,19
20716,figueira-grande,127,18
20717,figueira-grande,115,20
20718,figueira-grande,109,10
20719,figueira-grande,109,17
20720,figueira-grande,155,18
20721,figueira-grande,166,18
20722,figueira-grande,128,15
20723,figueira-grande,98,17
20724,figueira-grande,91,18
20725,figueira-grande,173,10
20726,figueira-grande,96,18
20727,figueira-grande,100,17
20728,figueira-grande,157,19
20729,figueira-grande,136,15
20730,figueira-grande,130,19
20731,figueira-grande,110,16
20732,figueira-grande,98,16
20733,figueira-grande,152,18
20734,figueira-grande,131,20
20735,taiuveira,86,24
20736,taiuveira,88,20
20737,taiuveira,89,22
20738,taiuveira,87,25
20739,taiuveira,90,25
20740,taiuveira,87,21
20741,taiuveira,89,23
20742,taiuveira,88,24
20743,taiuveira,90,21
20744,taiuveira,85,22
20745,taiuveira,90,24
20746,taiuveira,88,22
20747,taiuveira,89,24
20748,taiuveira,86,23
20749,taiuveira,88,20
20750,taiuveira,87,24
20751,taiuveira,90,22
20752,taiuveira,85,24
20753,taiuveira,90,24
20754,taiuveira,90,23
20755,taiuveira,87,21
20756,taiuveira,89,20
20757,taiuveira,87,24
20758,taiuveira,88,23
20759,taiuveira,89,25
20760,taiuveira,89,21
20761,taiuveira,85,25
20762,taiuveira,90,20
20763,taiuveira,87,21
20764,taiuveira,90,25
20765,taiuveira,87,20
20766,taiuveira,90,24
20767,taiuveira,90,21
20768,taiuveira,90,21
20769,taiuveira,85,20
20770,taiuveira,88,20
20771,taiuveira,87,20
20772,taiuveira,85,23
20773,taiuveira,88,23
20774,taiuveira,86,21
20775,taiuveira,86,21
20776,taiuveira,85,24
20777,taiuveira,90,25
20778,taiuveira,85,24
20779,taiuveira,89,25
20780,taiuveira,85,20
20781,taiuveira,90,24
20782,taiuveira,87,22
20783,taiuveira,86,25
20784,taiuveira,90,24
20785,taiuveira,85,20
20786,taiuveira,85,21
20787,taiuveira,87,21
20788,taiuveira,88,21
20789,taiuveira,87,20
20790,taiuveira,87,20
20791,taiuveira,85,24
20792,taiuveira,88,25
20793,taiuveira,89,23
20794,taiuveira,86,24
20795,taiuveira,88,20
20796,taiuveira,85,24
20797,taiuveira,89,24
20798,taiuveira,90,21
20799,taiuveira,90,25
20800,taiuveira,86,20
20801,taiuveira,85,21
20802,taiuveira,90,21
20803,taiuveira,87,21
20804,taiuveira,87,21
20805,taiuveira,89,25
20806,taiuveira,88,20
20807,taiuveira,90,23
20808,taiuveira,86,24
20809,taiuveira,88,23
20810,taiuveira,88,24
20811,taiuveira,90,25
20812,taiuveira,89,25
20813,taiuveira,86,21
20814,taiuveira,88,22
20815,taiuveira,89,25
20816,taiuveira,85,24
20817,taiuveira,85,20
20818,taiuveira,89,22
20819,taiuveira,86,23
20820,taiuveira,88,20
20821,taiuveira,87,25
20822,taiuveira,86,20
20823,taiuveira,88,25
20824,taiuveira,86,20
20825,taiuveira,88,23
20826,taiuveira,88,21
20827,taiuveira,86,23
20828,taiuveira,88,20
20829,taiuveira,87,23
20830,taiuveira,90,25
20831,taiuveira,86,20
20832,taiuveira,88,23
20833,taiuveira,85,25
20834,taiuveira,89,22
20835,taiuveira,85,24
20836,taiuveira,89,22
20837,taiuveira,85,24
20838,taiuveira,87,21
20839,taiuveira,89,24
20840,taiuveira,87,22
20841,taiuveira,87,22
20842,taiuveira,88,23
20843,taiuveira,89,23
20844,taiuveira,88,21
20845,taiuveira,87,25
20846,taiuveira,90,21
20847,taiuveira,88,23
20848,taiuveira,88,25
20849,taiuveira,87,22
20850,taiuveira,90,25
20851,taiuveira,87,24
20852,taiuveira,90,25
20854,taiuveira,85,23
20855,taiuveira,85,23
20856,taiuveira,90,25
20857,taiuveira,87,22
20858,taiuveira,85,23
20859,taiuveira,89,25
20860,taiuveira,86,22
20861,taiuveira,88,24
20862,taiuveira,89,22
20863,taiuveira,90,20
20864,taiuveira,90,20
20865,taiuveira,87,25
20866,taiuveira,88,22
20867,taiuveira,90,20
20868,taiuveira,87,22
20869,taiuveira,89,25
20870,taiuveira,90,24
20871,taiuveira,88,22
20872,taiuveira,86,23
20873,taiuveira,87,22
20874,taiuveira,86,25
20875,taiuveira,85,21
20876,taiuveira,86,23
20877,taiuveira,86,20
20878,taiuveira,89,22
